Cod Depto.,Depto.,Codmunicipio,NUM-Codmunicipio,Municipio,Direcciones Regionales PS ,"Distribución Regiones ComitéPS 
(Res. 3490/25 art2.2.4)",Z_PM_Conv,Z_MPM,Z_PAZ,Z_HOGMON,Z_IRV,Z_TCTOT,Z_AGFAM,Z_TEJEMP,Z_EILPO,Z_SUPINFMULMOD,Z_ICINV,ZCATRUR,Z_FIES,Z_PDESN,Z_ECOS,Z_INDPS,score_raw,score_index,rank,cluster
44.0,LA GUAJIRA,44098.0,44098.0,DISTRACCIÓN,LA GUAJIRA,CARIBE,0.14285714285714293,-0.026785714285714034,0.0,1.6919556533996643,-0.10680440117830596,4.7971014492753685,0.4526274618165826,0.2752941176470587,0.8156293661493513,-0.4503332693343478,0.155596212824477,-1.0,2.0475973594765238,1.0,-0.38291968190310094,0.3170963118986397,0.5027874220311039,0.16631735375441034,272,0
47.0,MAGDALENA,47605.0,47605.0,REMOLINO,MAGDALENA,CARIBE,0.5852534562211983,0.4375000000000001,0.0,1.165420162158316,0.518521469950055,0.0,-0.7962675446879253,0.4235294117647058,0.5443066205175583,0.7447279502760416,1.4400441538229263,0.0,0.541757682353288,1.0,1.5463099683378694,-0.19723501352858383,0.4980193045378177,0.16596826102296983,273,0
13.0,BOLÍVAR,13600.0,13600.0,RÍO VIEJO,MAGDALENA MEDIO,NORORIENTE,0.3004608294930877,0.7366071428571428,1.0,0.33523057174764065,0.3708925082004148,0.057971014492752944,0.3348489789065755,0.37411764705882344,0.3154918253869455,0.5944759974070898,1.2632464216409163,0.0,0.8204296097067337,0.0,0.7269621827118748,0.14807255334118055,0.496704113746174,0.16587197070578136,274,0
13.0,BOLÍVAR,13655.0,13655.0,SAN JACINTO DEL CAUCA,BOLÍVAR,CARIBE,0.7373271889400922,1.1562500000000002,0.0,0.749220117008049,0.7678576749891792,0.0,-0.22662834485344854,0.42823529411764705,0.3154918253869455,-0.17379199152036218,1.1356344921708657,1.0000000000000002,0.8204296097067337,0.0,0.776329248492992,-0.3312849892482744,0.491127721075641,0.16546370095326743,275,0
23.0,CÓRDOBA,23466.0,23466.0,MONTELÍBANO,CÓRDOBA,CARIBE,0.10599078341013846,0.01339285714285733,3.0,0.8563253432729413,1.687437549926334,0.6376811594202902,0.36019295687219827,-1.6800000000000006,0.8291999008918115,0.9410216323723781,-0.5030073361375699,-1.0,1.6918922599612225,0.0,-0.10630428443758744,0.2854895426358866,0.4830176757591106,0.16486993247427326,276,0
13.0,BOLÍVAR,13030.0,13030.0,ALTOS DEL ROSARIO,BOLÍVAR,CARIBE,1.0691244239631335,1.3348214285714286,0.0,0.911881238196205,0.2097851635825153,0.17391304347825884,0.3353158374041611,0.4705882352941178,0.3154918253869455,0.32455729948503526,0.34778020719177,0.0,0.8204296097067337,0.0,0.7305262028885909,0.025710632165929743,0.48139253351777833,0.16475094938612478,277,0
13.0,BOLÍVAR,13006.0,13006.0,ACHÍ,BOLÍVAR,CARIBE,0.34562211981566826,0.9642857142857144,0.0,-0.2913458434368277,0.5733868589870114,0.0,-0.14392883931470038,0.2635294117647059,0.3154918253869455,0.28213618820701364,1.149141381527508,1.0000000000000002,0.8204296097067337,0.0,1.2104716916858882,-0.07827623169797977,0.4788024175383846,0.16456131675579058,278,0
50.0,META,50686.0,50686.0,SAN JUANITO,META,ORINOQUÍA,0.08294930875576056,0.10714285714285737,1.0,0.8719431340426574,-0.22276770805352333,0.0,0.6520169051311266,0.4305882352941178,-0.0637804626737325,0.9849563382099605,1.4606319951332056,1.0000000000000002,-0.48827908621675425,1.0,1.1922344324482907,0.00538641551715246,0.4786552467722438,0.1645505418021925,279,0
73.0,TOLIMA,73622.0,73622.0,RONCESVALLES,TOLIMA,CENTRO SUR,-0.3548387096774192,0.053571428571428686,1.0,-0.11893056713063915,1.7298597357688743,0.0,0.5993308862883759,0.30823529411764705,0.1794567355112193,0.9221805267561765,0.9402538560945823,1.0000000000000002,0.05660264741218082,0.0,0.5653970347009365,0.19714718721512514,0.47712000873953014,0.1644381409565745,280,0
13.0,BOLÍVAR,13074.0,13074.0,BARRANCO DE LOBA,BOLÍVAR,CARIBE,1.0921658986175113,1.254464285714286,0.0,0.5856717673234126,0.9460497730520933,0.10144927536231961,0.4341025168646131,0.31058823529411744,0.3154918253869455,0.17319541883315231,-0.3253743035499151,0.0,0.8204296097067337,0.0,0.6198899690695444,0.48705403028600985,0.47480937421329655,0.16426897026829773,281,0
